days,Date,Open,High,Low,Close,Adj Close,Volume,avg
3,"Wednesday, 25 September 2013",3.75125,3.76875,3.684583,3.710417,3.701144,27165600,3.7266665
4,"Thursday, 26 September 2013",3.754167,3.81875,3.7475,3.795417,3.785932,22255200,3.783125
5,"Friday, 27 September 2013",3.7325,3.798333,3.71125,3.7775,3.76806,18300000,3.7547915
1,"Monday, 30 September 2013",3.661667,3.779167,3.624583,3.75375,3.744369,30823200,3.701875
2,"Tuesday, 1 October 2013",3.752083,3.87125,3.748333,3.86625,3.856588,21972000,3.8097915
3,"Wednesday, 2 October 2013",3.78375,3.876667,3.77625,3.859167,3.849523,21578400,3.8264585
4,"Thursday, 3 October 2013",3.845417,3.869167,3.66375,3.725,3.715691,40394400,3.7664585
5,"Friday, 4 October 2013",3.722917,3.83625,3.716667,3.820833,3.811285,23028000,3.7764585
1,"Monday, 7 October 2013",3.72375,3.814167,3.717083,3.72625,3.716938,24835200,3.765625
2,"Tuesday, 8 October 2013",3.725,3.734167,3.507083,3.515417,3.506632,58694400,3.620625
3,"Wednesday, 9 October 2013",3.534583,3.539583,3.39125,3.476667,3.467978,54612000,3.4654165
4,"Thursday, 10 October 2013",3.587917,3.720417,3.585833,3.6975,3.68826,36180000,3.653125
5,"Friday, 11 October 2013",3.669583,3.791667,3.667917,3.780833,3.771384,32536800,3.729792
1,"Monday, 14 October 2013",3.71375,3.8625,3.704167,3.859167,3.849523,35239200,3.7833335
2,"Tuesday, 15 October 2013",3.851667,3.910417,3.804167,3.817917,3.808376,40519200,3.857292
3,"Wednesday, 16 October 2013",3.869167,3.954167,3.862917,3.948333,3.938466,32325600,3.908542
4,"Thursday, 17 October 2013",3.892083,4.019583,3.885417,4.012083,4.002056,41592000,3.9525
5,"Friday, 18 October 2013",4.12375,4.215,4.09125,4.210417,4.199894,33777600,4.153125
1,"Monday, 21 October 2013",4.234583,4.269583,4.198333,4.234583,4.224,24842400,4.233958
2,"Tuesday, 22 October 2013",4.28125,4.325833,4.177083,4.249167,4.238548,39415200,4.251458
3,"Wednesday, 23 October 2013",4.194167,4.217917,4.118333,4.180833,4.170384,40296000,4.168125
4,"Thursday, 24 October 2013",4.18375,4.26,4.1675,4.232917,4.222339,27136800,4.21375
5,"Friday, 25 October 2013",4.354167,4.38125,4.26375,4.3175,4.306711,35116800,4.3225
1,"Monday, 28 October 2013",4.32375,4.345417,4.269583,4.32625,4.315438,20812800,4.3075
2,"Tuesday, 29 October 2013",4.367917,4.380833,4.291667,4.347083,4.336219,21026400,4.33625
3,"Wednesday, 30 October 2013",4.394167,4.413333,4.275417,4.333333,4.322504,49665600,4.344375
4,"Thursday, 31 October 2013",4.304167,4.385,4.258333,4.305417,4.294658,35445600,4.3216665
5,"Friday, 1 November 2013",4.342917,4.3625,4.245,4.303333,4.292579,40783200,4.30375
1,"Monday, 4 November 2013",4.35,4.35,4.280833,4.324167,4.313361,22910400,4.3154165
2,"Tuesday, 5 November 2013",4.275417,4.370833,4.239583,4.3425,4.331648,33031200,4.305208
3,"Wednesday, 6 November 2013",4.392917,4.398333,4.295833,4.335,4.324167,40977600,4.347083
4,"Thursday, 7 November 2013",4.3375,4.35625,4.082083,4.094583,4.08435,58233600,4.2191665
5,"Friday, 8 November 2013",4.1375,4.260417,4.102917,4.25625,4.245613,29520000,4.181667
1,"Monday, 11 November 2013",4.229583,4.2725,4.195,4.235833,4.225248,15873600,4.23375
2,"Tuesday, 12 November 2013",4.19875,4.275417,4.191667,4.256667,4.246029,27194400,4.233542
3,"Wednesday, 13 November 2013",4.175833,4.410417,4.172917,4.409167,4.398148,31617600,4.291667
4,"Thursday, 14 November 2013",4.37375,4.460833,4.349583,4.443333,4.432228,29704800,4.405208
5,"Friday, 15 November 2013",4.458333,4.478333,4.423333,4.474167,4.462986,22300800,4.450833
1,"Monday, 18 November 2013",4.471667,4.50125,4.322083,4.350417,4.339545,35961600,4.4116665
2,"Tuesday, 19 November 2013",4.33875,4.4,4.2875,4.3075,4.296735,25548000,4.34375
3,"Wednesday, 20 November 2013",4.345,4.39125,4.239583,4.2775,4.26681,31466400,4.3154165
4,"Thursday, 21 November 2013",4.327917,4.417917,4.32,4.408333,4.397316,21648000,4.3689585
5,"Friday, 22 November 2013",4.431667,4.482083,4.419583,4.477917,4.466726,21753600,4.450833
1,"Monday, 25 November 2013",4.5225,4.540833,4.476667,4.5075,4.496236,23145600,4.50875
2,"Tuesday, 26 November 2013",4.515833,4.61375,4.483333,4.582083,4.570632,26678400,4.5485415
3,"Wednesday, 27 November 2013",4.60875,4.679583,4.597083,4.67375,4.66207,34473600,4.638333
4,"Thursday, 28 November 2013",,,,4.67375,,,4.638333
5,"Friday, 29 November 2013",4.73,4.778333,4.718333,4.750417,4.738546,22905600,4.748333
1,"Monday, 2 December 2013",4.7775,4.797917,4.698333,4.720833,4.709034,41484000,4.748125
2,"Tuesday, 3 December 2013",4.707917,4.744167,4.6525,4.707083,4.69532,33636000,4.6983335
3,"Wednesday, 4 December 2013",4.647917,4.765833,4.602083,4.719167,4.707374,33499200,4.683958
4,"Thursday, 5 December 2013",4.734583,4.74625,4.665,4.704583,4.692826,31620000,4.705625
5,"Friday, 6 December 2013",4.817917,4.832917,4.735,4.801667,4.789667,35647200,4.7839585
1,"Monday, 9 December 2013",4.858333,4.891667,4.83625,4.859167,4.847023,28152000,4.8639585
2,"Tuesday, 10 December 2013",4.834583,4.877917,4.823333,4.850417,4.838295,23251200,4.850625
3,"Wednesday, 11 December 2013",4.8475,4.870417,4.644167,4.669167,4.657498,37116000,4.757292
4,"Thursday, 12 December 2013",4.670833,4.703333,4.616667,4.63125,4.619677,26836800,4.66
5,"Friday, 13 December 2013",4.6925,4.699583,4.585,4.609167,4.597648,20301600,4.6422915
1,"Monday, 16 December 2013",4.675833,4.765,4.667917,4.688333,4.676617,18741600,4.7164585
2,"Tuesday, 17 December 2013",4.688333,4.718333,4.63125,4.65875,4.647108,18240000,4.6747915
3,"Wednesday, 18 December 2013",4.670833,4.83125,4.46875,4.819583,4.807539,40399200,4.65
4,"Thursday, 19 December 2013",4.792917,4.79625,4.715,4.77625,4.764314,29294400,4.755625
5,"Friday, 20 December 2013",4.8,4.954167,4.795833,4.92,4.907705,28437600,4.875
1,"Monday, 23 December 2013",5.042083,5.079167,5.000833,5.079167,5.066473,28125600,5.04
2,"Tuesday, 24 December 2013",5.079583,5.094583,5.055,5.08625,5.073539,9501600,5.0747915
3,"Wednesday, 25 December 2013",,,,5.08625,,,5.0747915
4,"Thursday, 26 December 2013",5.110417,5.1475,5.08375,5.135833,5.122998,13953600,5.115625
5,"Friday, 27 December 2013",5.153333,5.1625,5.078333,5.098333,5.085591,18484800,5.1204165
1,"Monday, 30 December 2013",5.071667,5.09375,5.03125,5.071667,5.058992,13269600,5.0625
2,"Tuesday, 31 December 2013",5.10125,5.17125,5.095833,5.17125,5.158327,16044000,5.1335415
3,"Wednesday, 1 January 2014",,,,5.17125,,,5.1335415
4,"Thursday, 2 January 2014",5.100417,5.104167,5.005833,5.050417,5.037795,24744000,5.055
5,"Friday, 3 January 2014",5.049583,5.06375,4.9375,4.940417,4.92807,24386400,5.000625
1,"Monday, 6 January 2014",4.944583,4.96,4.830833,4.887917,4.875701,31480800,4.8954165
2,"Tuesday, 7 January 2014",4.95125,5.041667,4.92625,5.014583,5.002051,23078400,4.9839585
3,"Wednesday, 8 January 2014",5.022083,5.094583,4.99,5.052083,5.039458,23316000,5.0422915
4,"Thursday, 9 January 2014",5.105417,5.110833,4.950833,5,4.987504,26390400,5.030833
5,"Friday, 10 January 2014",5.040833,5.067083,4.928333,5.05,5.03738,29985600,4.997708
1,"Monday, 13 January 2014",5.029583,5.081667,4.76875,4.825417,4.813359,43276800,4.9252085
2,"Tuesday, 14 January 2014",4.87625,5.111667,4.875,5.101667,5.088918,34519200,4.9933335
3,"Wednesday, 15 January 2014",5.162083,5.256667,5.15,5.220833,5.207786,30132000,5.2033335
4,"Thursday, 16 January 2014",5.21375,5.25125,5.187917,5.231667,5.218593,17628000,5.2195835
5,"Friday, 17 January 2014",5.182083,5.225,5.102083,5.13875,5.125908,21115200,5.1635415
1,"Monday, 20 January 2014",,,,5.13875,,,5.1635415
2,"Tuesday, 21 January 2014",5.236667,5.2625,5.125833,5.25375,5.240621,22005600,5.1941665
3,"Wednesday, 22 January 2014",5.294583,5.333333,5.25,5.3025,5.289249,19608000,5.2916665
4,"Thursday, 23 January 2014",5.2475,5.25,5.133333,5.23875,5.225657,32263200,5.1916665
5,"Friday, 24 January 2014",5.160833,5.188333,4.9275,4.928333,4.916017,35412000,5.0579165
1,"Monday, 27 January 2014",4.934167,4.9575,4.683333,4.785,4.773042,44432400,4.8204165
2,"Tuesday, 28 January 2014",4.710833,4.795833,4.691667,4.783333,4.771379,27374400,4.74375
3,"Wednesday, 29 January 2014",4.656667,4.760833,4.598333,4.6325,4.620923,34124400,4.679583
4,"Thursday, 30 January 2014",4.799167,4.930833,4.7825,4.876667,4.86448,29109600,4.8566665
5,"Friday, 31 January 2014",4.718333,4.9125,4.705,4.8425,4.830399,21133200,4.80875
1,"Monday, 3 February 2014",4.815833,4.885,4.4725,4.521667,4.510367,45981600,4.67875
2,"Tuesday, 4 February 2014",4.5775,4.660833,4.5375,4.61,4.59848,22668000,4.5991665
3,"Wednesday, 5 February 2014",4.5625,4.620833,4.416667,4.5675,4.556085,27128400,4.51875
4,"Thursday, 6 February 2014",4.614167,4.7625,4.606667,4.7425,4.730648,18494400,4.6845835
5,"Friday, 7 February 2014",4.825833,5.009167,4.785,4.994167,4.981686,27864000,4.8970835
1,"Monday, 10 February 2014",4.996667,5.0925,4.985833,5.085833,5.073123,20821200,5.0391665
2,"Tuesday, 11 February 2014",5.115,5.289167,5.1025,5.26,5.246855,29376000,5.1958335
3,"Wednesday, 12 February 2014",5.291667,5.325,5.243333,5.285,5.271792,27112800,5.2841665
4,"Thursday, 13 February 2014",5.171667,5.420833,5.17,5.420833,5.407286,26626800,5.2954165
5,"Friday, 14 February 2014",5.413333,5.476667,5.355833,5.436667,5.42308,23719200,5.41625
1,"Monday, 17 February 2014",,,,5.436667,,,5.41625
2,"Tuesday, 18 February 2014",5.464167,5.550833,5.426667,5.521667,5.507868,17323200,5.48875
3,"Wednesday, 19 February 2014",5.489167,5.525833,5.371667,5.400833,5.387336,34132800,5.44875
4,"Thursday, 20 February 2014",5.413333,5.511667,5.348333,5.479167,5.465474,25660800,5.43
5,"Friday, 21 February 2014",5.530833,5.555833,5.44,5.450833,5.437211,20994000,5.4979165
1,"Monday, 24 February 2014",5.484167,5.62,5.466667,5.546667,5.532805,24855600,5.5433335
2,"Tuesday, 25 February 2014",5.569167,5.601667,5.474167,5.526667,5.512856,23246400,5.537917
3,"Wednesday, 26 February 2014",5.575,5.620833,5.446667,5.508333,5.494568,20732400,5.53375
4,"Thursday, 27 February 2014",5.514167,5.634167,5.488333,5.616667,5.60263,21991200,5.56125
5,"Friday, 28 February 2014",5.6175,5.715,5.4525,5.588333,5.574367,34179600,5.58375
1,"Monday, 3 March 2014",5.436667,5.516667,5.3275,5.465833,5.452174,39639600,5.4220835
2,"Tuesday, 4 March 2014",5.650833,5.713333,5.638333,5.685833,5.671624,27248400,5.675833
3,"Wednesday, 5 March 2014",5.7125,5.759167,5.675,5.7325,5.718174,19266000,5.7170835
4,"Thursday, 6 March 2014",5.766667,5.781667,5.6525,5.710833,5.696561,23200800,5.7170835
5,"Friday, 7 March 2014",5.7725,5.784167,5.545,5.629167,5.615099,33129600,5.6645835
1,"Monday, 10 March 2014",5.62,5.6525,5.535,5.640833,5.626737,18895200,5.59375
2,"Tuesday, 11 March 2014",5.685833,5.726667,5.521667,5.570833,5.556911,29943600,5.624167
3,"Wednesday, 12 March 2014",5.4975,5.641667,5.433333,5.633333,5.619255,27403200,5.5375
4,"Thursday, 13 March 2014",5.695833,5.7025,5.318333,5.394167,5.380687,47103600,5.5104165
5,"Friday, 14 March 2014",5.335833,5.410833,5.276667,5.283333,5.27013,26829600,5.34375
1,"Monday, 17 March 2014",5.381667,5.503333,5.375833,5.424167,5.410612,29235600,5.439583
2,"Tuesday, 18 March 2014",5.440833,5.635833,5.4375,5.619167,5.605124,28251600,5.5366665
3,"Wednesday, 19 March 2014",5.624167,5.64,5.416667,5.526667,5.512856,34111200,5.5283335
4,"Thursday, 20 March 2014",5.475,5.620833,5.44,5.57,5.55608,21909600,5.5304165
5,"Friday, 21 March 2014",5.661667,5.675,5.340833,5.365833,5.352424,49576800,5.5079165
1,"Monday, 24 March 2014",5.4325,5.4425,5.084167,5.230833,5.217761,66536400,5.2633335
2,"Tuesday, 25 March 2014",5.315,5.410833,5.150833,5.279167,5.265975,43129200,5.280833
3,"Wednesday, 26 March 2014",5.360833,5.3925,5.074167,5.078333,5.065642,50332800,5.2333335
4,"Thursday, 27 March 2014",5.058333,5.123333,4.906667,4.988333,4.975867,50498400,5.015
5,"Friday, 28 March 2014",5.0375,5.183333,4.979167,5.020833,5.008286,41610000,5.08125
1,"Monday, 31 March 2014",5.135,5.225833,5.118333,5.120833,5.108036,40610400,5.172083
2,"Tuesday, 1 April 2014",5.203333,5.405,5.1975,5.398333,5.384843,44510400,5.30125
3,"Wednesday, 2 April 2014",5.4675,5.480833,5.365,5.440833,5.427237,40806000,5.4229165
4,"Thursday, 3 April 2014",5.4575,5.48,5.216667,5.3125,5.299223,39904800,5.3483335
5,"Friday, 4 April 2014",5.406667,5.43,4.843333,4.890833,4.878611,92752800,5.1366665
1,"Monday, 7 April 2014",4.793333,4.924167,4.644167,4.744167,4.73231,78165600,4.784167
2,"Tuesday, 8 April 2014",4.761667,4.893333,4.709167,4.876667,4.86448,60810000,4.80125
3,"Wednesday, 9 April 2014",4.928333,5.133333,4.890833,5.126667,5.113855,55490400,5.012083
4,"Thursday, 10 April 2014",5.136667,5.1375,4.61,4.653333,4.641704,80569200,4.87375
5,"Friday, 11 April 2014",4.525833,4.7025,4.458333,4.490833,4.479609,52969200,4.5804165
1,"Monday, 14 April 2014",4.601667,4.6625,4.465833,4.591667,4.580192,70318800,4.5641665
2,"Tuesday, 15 April 2014",4.636667,4.714167,4.348333,4.6375,4.62591,140512800,4.53125
3,"Wednesday, 16 April 2014",4.756667,4.82,4.643333,4.8175,4.805461,62853600,4.7316665
4,"Thursday, 17 April 2014",4.77,4.894167,4.729167,4.82,4.807955,44156400,4.811667
5,"Friday, 18 April 2014",,,,4.82,,,4.811667
1,"Monday, 21 April 2014",4.858333,4.93,4.789167,4.929167,4.916849,36062400,4.8595835
2,"Tuesday, 22 April 2014",4.975833,5.083333,4.956667,5.05,5.03738,37580400,5.02
3,"Wednesday, 23 April 2014",5.046667,5.050833,4.905833,4.9125,4.900223,32841600,4.978333
4,"Thursday, 24 April 2014",5.159167,5.16,4.895,5.0575,5.044861,62694000,5.0275
5,"Friday, 25 April 2014",4.964167,4.981667,4.778333,4.813333,4.801304,61186800,4.88
1,"Monday, 28 April 2014",4.8775,4.964167,4.6325,4.865,4.852842,120520800,4.7983335
2,"Tuesday, 29 April 2014",4.903333,5.000833,4.8325,4.9725,4.960073,60908400,4.9166665
3,"Wednesday, 30 April 2014",4.910833,5.028333,4.866667,5.016667,5.00413,46018800,4.9475
4,"Thursday, 1 May 2014",5.039167,5.143333,5,5.061667,5.049017,35937600,5.0716665
5,"Friday, 2 May 2014",5.105833,5.1375,4.995833,5.036667,5.02408,37976400,5.0666665
1,"Monday, 5 May 2014",4.941667,5.111667,4.905,5.108333,5.095567,28947600,5.0083335
2,"Tuesday, 6 May 2014",5.085833,5.093333,4.905833,4.910833,4.898561,40411200,4.999583
3,"Wednesday, 7 May 2014",4.948333,4.955833,4.695,4.866667,4.854504,65476800,4.8254165
4,"Thursday, 8 May 2014",4.818333,5.028333,4.783333,4.85,4.837879,54804000,4.905833
5,"Friday, 9 May 2014",4.845,4.916667,4.749167,4.906667,4.894405,39118800,4.832917
1,"Monday, 12 May 2014",4.995833,5.1525,4.981667,5.145833,5.132974,31921200,5.0670835
2,"Tuesday, 13 May 2014",5.164167,5.2175,5.128333,5.156667,5.14378,29432400,5.1729165
3,"Wednesday, 14 May 2014",5.114167,5.171667,5.043333,5.08,5.067305,24660000,5.1075
4,"Thursday, 15 May 2014",5.074167,5.101667,4.863333,4.9625,4.950099,50370000,4.9825
5,"Friday, 16 May 2014",4.973333,5.065,4.876667,5.055,5.042367,35727600,4.9708335
1,"Monday, 19 May 2014",5.01,5.184167,4.985833,5.163333,5.15043,30132000,5.085
2,"Tuesday, 20 May 2014",5.156667,5.21,5.041667,5.106667,5.093905,40582800,5.1258335
3,"Wednesday, 21 May 2014",5.13,5.2575,5.123333,5.250833,5.237711,30904800,5.1904165
4,"Thursday, 22 May 2014",5.265,5.363333,5.244167,5.315833,5.302548,31620000,5.30375
5,"Friday, 23 May 2014",5.338333,5.4375,5.3025,5.435,5.421418,23784000,5.37
1,"Monday, 26 May 2014",,,,5.435,,,5.37
2,"Tuesday, 27 May 2014",5.510833,5.640833,5.494167,5.639167,5.625074,29596800,5.5675
3,"Wednesday, 28 May 2014",5.634167,5.658333,5.573333,5.585833,5.571874,29608800,5.615833
4,"Thursday, 29 May 2014",5.648333,5.699167,5.613333,5.699167,5.684924,21825600,5.65625
5,"Friday, 30 May 2014",5.699167,5.723333,5.606667,5.694167,5.679937,28336800,5.665
1,"Monday, 2 June 2014",5.716667,5.72,5.57,5.68,5.665805,25317600,5.645
2,"Tuesday, 3 June 2014",5.621667,5.698333,5.601667,5.671667,5.657494,23775600,5.65
3,"Wednesday, 4 June 2014",5.626667,5.76,5.600833,5.731667,5.717343,26338800,5.6804165
4,"Thursday, 5 June 2014",5.75,5.910833,5.690833,5.880833,5.866137,44026800,5.800833
5,"Friday, 6 June 2014",5.95,5.981667,5.909167,5.975833,5.960899,19804800,5.945417
1,"Monday, 9 June 2014",5.988333,6.01,5.9175,5.965,5.950094,31042800,5.96375
2,"Tuesday, 10 June 2014",5.9475,6.004167,5.929167,5.999167,5.984175,18199200,5.966667
3,"Wednesday, 11 June 2014",5.931667,6.0175,5.919167,5.99,5.97503,24244800,5.9683335
4,"Thursday, 12 June 2014",5.954167,5.973333,5.766667,5.833333,5.818756,30243600,5.87
5,"Friday, 13 June 2014",5.908333,5.924167,5.805833,5.873333,5.858655,18004800,5.865
1,"Monday, 16 June 2014",5.855,5.945833,5.811667,5.895,5.880268,22489200,5.87875
2,"Tuesday, 17 June 2014",5.885833,5.9525,5.853333,5.903333,5.888581,23910000,5.9029165
3,"Wednesday, 18 June 2014",5.9275,6.028333,5.818333,6.010833,5.995811,28700400,5.923333
4,"Thursday, 19 June 2014",6.0325,6.043333,5.9125,5.9875,5.972538,26487600,5.9779165
5,"Friday, 20 June 2014",6.000833,6.031667,5.966667,6.009167,5.99415,14148000,5.999167
1,"Monday, 23 June 2014",6.0075,6.021667,5.965,6.015833,6.000799,17352000,5.9933335
2,"Tuesday, 24 June 2014",6.015833,6.165833,5.9475,5.999167,5.984175,40062000,6.0566665
3,"Wednesday, 25 June 2014",5.955,6.140833,5.954167,6.108333,6.094084,21130800,6.0475
4,"Thursday, 26 June 2014",6.125,6.125,5.979167,6.125,6.110712,21895200,6.0520835
5,"Friday, 27 June 2014",6.100833,6.203333,6.0975,6.185833,6.171402,18464400,6.1504165
1,"Monday, 30 June 2014",6.196667,6.28,6.181667,6.231667,6.21713,13612800,6.2308335
2,"Tuesday, 1 July 2014",6.294167,6.4875,6.29,6.440833,6.425808,16514400,6.38875
3,"Wednesday, 2 July 2014",6.449167,6.499167,6.431667,6.465833,6.450749,20450400,6.465417
4,"Thursday, 3 July 2014",6.530833,6.59,6.48,6.59,6.574627,16159200,6.535
5,"Friday, 4 July 2014",,,,6.59,,,6.535
1,"Monday, 7 July 2014",6.565833,6.593333,6.495833,6.526667,6.511442,21987600,6.544583
2,"Tuesday, 8 July 2014",6.495833,6.5075,6.215833,6.299167,6.284472,37938000,6.3616665
3,"Wednesday, 9 July 2014",6.345833,6.454167,6.291667,6.441667,6.42664,34240800,6.372917
4,"Thursday, 10 July 2014",6.193333,6.451667,6.165833,6.380833,6.365948,30811200,6.30875
5,"Friday, 11 July 2014",6.418333,6.495,6.364167,6.491667,6.476523,30422400,6.4295835
1,"Monday, 14 July 2014",6.579167,6.655833,6.549167,6.615833,6.600399,26764800,6.6025
2,"Tuesday, 15 July 2014",6.643333,6.671667,6.4025,6.546667,6.531395,37134000,6.5370835
3,"Wednesday, 16 July 2014",6.686667,6.705833,6.600833,6.620833,6.605388,26652000,6.653333
4,"Thursday, 17 July 2014",6.565,6.6375,6.294167,6.356667,6.341838,40231200,6.4658335
5,"Friday, 18 July 2014",6.465,6.6675,6.433333,6.6575,6.641969,29244000,6.5504165
1,"Monday, 21 July 2014",6.610833,6.665,6.5425,6.633333,6.617859,23725200,6.60375
2,"Tuesday, 22 July 2014",6.73,6.79,6.705,6.765,6.749218,26864400,6.7475
3,"Wednesday, 23 July 2014",6.826667,6.9125,6.795,6.891667,6.87559,25615200,6.85375
4,"Thursday, 24 July 2014",6.925833,6.949167,6.8375,6.8675,6.85148,21865200,6.8933335
5,"Friday, 25 July 2014",6.768333,6.813333,6.679167,6.783333,6.767509,23214000,6.74625
1,"Monday, 28 July 2014",6.801667,6.841667,6.635,6.791667,6.775824,22990800,6.7383335
2,"Tuesday, 29 July 2014",6.834167,6.879167,6.739167,6.7575,6.741737,19813200,6.809167
3,"Wednesday, 30 July 2014",6.866667,6.905833,6.756667,6.838333,6.822381,26902800,6.83125
4,"Thursday, 31 July 2014",6.666667,6.698333,6.39,6.421667,6.406687,34729200,6.5441665
5,"Friday, 1 August 2014",6.381667,6.485,6.220833,6.3475,6.332693,43081200,6.3529165
1,"Monday, 4 August 2014",6.39,6.5525,6.318333,6.4775,6.462389,36045600,6.4354165
2,"Tuesday, 5 August 2014",6.404167,6.454167,6.24,6.325833,6.311076,41884800,6.3470835
3,"Wednesday, 6 August 2014",6.208333,6.428333,6.1925,6.315,6.300269,29824800,6.3104165
4,"Thursday, 7 August 2014",6.396667,6.436667,6.186667,6.254167,6.239578,38401200,6.311667
5,"Friday, 8 August 2014",6.286667,6.408333,6.201667,6.3875,6.372599,31116000,6.305
1,"Monday, 11 August 2014",6.458333,6.560833,6.449167,6.503333,6.488163,18588000,6.505
2,"Tuesday, 12 August 2014",6.480833,6.543333,6.393333,6.488333,6.473198,22732800,6.468333
3,"Wednesday, 13 August 2014",6.575833,6.704167,6.561667,6.699167,6.683539,20319600,6.632917
4,"Thursday, 14 August 2014",6.721667,6.805,6.699167,6.8025,6.786631,25772400,6.7520835
5,"Friday, 15 August 2014",6.91,6.948333,6.705833,6.895,6.878916,38989200,6.827083
1,"Monday, 18 August 2014",7.001667,7.079167,6.979167,7.061667,7.045194,19837200,7.029167
2,"Tuesday, 19 August 2014",7.110833,7.19,7.098333,7.183333,7.166576,19657200,7.1441665
3,"Wednesday, 20 August 2014",7.159167,7.220833,7.1425,7.183333,7.166576,17662800,7.1816665
4,"Thursday, 21 August 2014",7.194167,7.229167,7.155833,7.224167,7.207314,16975200,7.1925
5,"Friday, 22 August 2014",7.226667,7.308333,7.1825,7.2525,7.235582,19203600,7.2454165
1,"Monday, 25 August 2014",7.36,7.3925,7.28,7.333333,7.316226,16994400,7.33625
2,"Tuesday, 26 August 2014",7.363333,7.3775,7.304167,7.358333,7.341168,10429200,7.3408335
3,"Wednesday, 27 August 2014",7.363333,7.3825,7.31,7.359167,7.342,9178800,7.34625
4,"Thursday, 28 August 2014",7.285833,7.356667,7.256667,7.329167,7.31207,16209600,7.306667
5,"Friday, 29 August 2014",7.384167,7.415,7.301667,7.415,7.397703,13068000,7.3583335
1,"Monday, 1 September 2014",,,,7.415,,,7.3583335
2,"Tuesday, 2 September 2014",7.471667,7.4825,7.386667,7.476667,7.459226,16075200,7.4345835
3,"Wednesday, 3 September 2014",7.530833,7.535833,7.305,7.348333,7.331191,20659200,7.4204165
4,"Thursday, 4 September 2014",7.3975,7.508333,7.269167,7.325,7.307912,20521200,7.38875
5,"Friday, 5 September 2014",7.36,7.445,7.244167,7.438333,7.420981,20806800,7.3445835
1,"Monday, 8 September 2014",7.436667,7.531667,7.3725,7.475833,7.458393,17718000,7.4520835
2,"Tuesday, 9 September 2014",7.475,7.560833,7.2475,7.294167,7.277151,32348400,7.4041665
3,"Wednesday, 10 September 2014",7.32,7.476667,7.256667,7.463333,7.445923,18104400,7.366667
4,"Thursday, 11 September 2014",7.371667,7.461667,7.286667,7.4575,7.440103,29829600,7.374167
5,"Friday, 12 September 2014",7.433333,7.4375,7.2675,7.34,7.322877,28435200,7.3525
1,"Monday, 15 September 2014",7.36,7.364167,7.0575,7.119167,7.10256,32121600,7.2108335
2,"Tuesday, 16 September 2014",7.044167,7.348333,7.020833,7.311667,7.294611,31723200,7.184583
3,"Wednesday, 17 September 2014",7.304167,7.441667,7.215,7.3475,7.33036,28388400,7.3283335
4,"Thursday, 18 September 2014",7.41,7.508333,7.386667,7.505833,7.488324,19878000,7.4475
5,"Friday, 19 September 2014",7.6075,7.6075,7.403333,7.489167,7.471697,27554400,7.5054165
1,"Monday, 22 September 2014",7.438333,7.438333,7.188333,7.285833,7.268836,27044400,7.313333
2,"Tuesday, 23 September 2014",7.195,7.321667,7.176667,7.2225,7.205651,25200000,7.249167
3,"Wednesday, 24 September 2014",7.239167,7.4625,7.1725,7.456667,7.439272,29145600,7.3175
4,"Thursday, 25 September 2014",7.379167,7.409167,6.976667,6.983333,6.967043,53199600,7.192917
5,"Friday, 26 September 2014",7.055,7.241667,7.019167,7.206667,7.189855,37063200,7.130417
1,"Monday, 29 September 2014",6.99,7.235833,6.978333,7.1825,7.165745,28634400,7.107083
2,"Tuesday, 30 September 2014",7.241667,7.32,7.108333,7.209167,7.192349,38523600,7.2141665
3,"Wednesday, 1 October 2014",7.1525,7.166667,6.796667,6.864167,6.848155,53370000,6.981667
4,"Thursday, 2 October 2014",6.856667,6.924167,6.6,6.860833,6.844829,54493200,6.7620835
5,"Friday, 3 October 2014",6.98,7.148333,6.91,7.0675,7.051014,38419200,7.0291665
1,"Monday, 6 October 2014",7.121667,7.18,6.954167,7.019167,7.002793,36826800,7.0670835
2,"Tuesday, 7 October 2014",6.9175,6.9775,6.716667,6.7225,6.706819,40912800,6.8470835
3,"Wednesday, 8 October 2014",6.735833,7.1725,6.61,7.110833,7.094245,53282400,6.89125
4,"Thursday, 9 October 2014",7.083333,7.133333,6.728333,6.756667,6.740906,55755600,6.930833
5,"Friday, 10 October 2014",6.638333,6.7575,6.250833,6.250833,6.236251,74107200,6.5041665
1,"Monday, 13 October 2014",6.225,6.365,5.946667,5.958333,5.944434,68325600,6.1558335
2,"Tuesday, 14 October 2014",6.080833,6.190833,5.911667,5.969167,5.955243,92702400,6.05125
3,"Wednesday, 15 October 2014",5.691667,5.920833,5.4375,5.841667,5.82804,121274400,5.6791665
4,"Thursday, 16 October 2014",5.476667,5.885833,5.470833,5.750833,5.737418,83990400,5.678333
5,"Friday, 17 October 2014",5.965833,6.1275,5.864167,5.975833,5.961893,66087600,5.9958335
1,"Monday, 20 October 2014",5.954167,6.244167,5.926667,6.233333,6.218792,38616000,6.085417
2,"Tuesday, 21 October 2014",6.4575,6.720833,6.416667,6.720833,6.705155,52924800,6.56875
3,"Wednesday, 22 October 2014",6.784167,6.809167,6.603333,6.616667,6.601232,46980000,6.70625
4,"Thursday, 23 October 2014",6.816667,7.024167,6.780833,6.919167,6.903026,42471600,6.9025
5,"Friday, 24 October 2014",6.948333,7.095,6.875,7.078333,7.061821,42640800,6.985
1,"Monday, 27 October 2014",7.040833,7.135,6.953333,7.105,7.088426,34561200,7.0441665
