days ,Date,Open,High,Low,Close,Adj Close,Volume,avg
3,25/4/2012,6.734167,6.8175,6.714167,6.816667,6.664512,32618400,6.7658335
4,26/4/2012,6.765833,6.975,6.753333,6.951667,6.796498,22242000,6.8641665
5,27/4/2012,7.015833,7.044167,6.900833,6.983333,6.827458,23059200,6.9725
1,30/4/2012,6.939167,6.959167,6.85,6.8975,6.74354,21151200,6.9045835
2,1/5/2012,6.894167,7.1725,6.8725,7.0275,6.870639,19819200,7.0225
3,2/5/2012,6.914167,6.993333,6.845,6.9725,6.816866,20142000,6.9191665
4,3/5/2012,6.978333,6.99,6.775,6.819167,6.666956,23194800,6.8825
5,4/5/2012,6.706667,6.725,6.470833,6.483333,6.338618,26871600,6.5979165
1,7/5/2012,6.4125,6.560833,6.404167,6.4925,6.34758,21193200,6.4825
2,8/5/2012,6.3825,6.448333,6.1875,6.415,6.27181,31458000,6.3179165
3,9/5/2012,6.215833,6.423333,6.125833,6.295833,6.155303,36397200,6.274583
4,10/5/2012,6.435833,6.455,6.298333,6.336667,6.195226,22503600,6.3766665
5,11/5/2012,6.219167,6.458333,6.214167,6.278333,6.138193,25285200,6.33625
1,14/5/2012,6.1025,6.2,6.045,6.0725,5.936955,29412000,6.1225
2,15/5/2012,6.06,6.166667,5.940833,5.97,5.836743,32600400,6.05375
3,16/5/2012,6.05,6.128333,5.896667,5.900833,5.76912,27802800,6.0125
4,17/5/2012,5.9025,5.9225,5.626667,5.626667,5.501074,41964000,5.7745835
5,18/5/2012,5.700833,5.729167,5.465,5.4875,5.365014,36247200,5.5970835
1,21/5/2012,5.540833,5.779167,5.516667,5.775,5.646096,30128400,5.647917
2,22/5/2012,5.8175,5.94,5.690833,5.781667,5.652614,34140000,5.8154165
3,23/5/2012,5.680833,5.838333,5.5125,5.805833,5.67624,42000000,5.6754165
4,24/5/2012,5.859167,5.8875,5.699167,5.845833,5.715347,39682800,5.7933335
5,25/5/2012,5.838333,5.8875,5.7475,5.793333,5.664021,27228000,5.8175
1,28/5/2012,,,,5.793333,,,5.8175
2,29/5/2012,5.9325,6.028333,5.8725,5.9975,5.863629,31095600,5.9504165
3,30/5/2012,5.845,5.851667,5.7,5.733333,5.605359,35086800,5.7758335
4,31/5/2012,5.7325,5.8275,5.55,5.700833,5.573583,50323200,5.68875
5,1/6/2012,5.431667,5.4875,5.268333,5.268333,5.150737,65923200,5.3779165
1,4/6/2012,5.2975,5.3375,5.140833,5.266667,5.149108,40216800,5.2391665
2,5/6/2012,5.2275,5.401667,5.220833,5.368333,5.248507,36729600,5.31125
3,6/6/2012,5.490833,5.749167,5.4875,5.748333,5.620024,47869200,5.6183335
4,7/6/2012,5.935833,5.945,5.715833,5.745833,5.617579,41366400,5.8304165
5,8/6/2012,5.71,5.890833,5.651667,5.885833,5.754454,25536000,5.77125
1,11/6/2012,6.0325,6.041667,5.6475,5.6675,5.540993,36242400,5.8445835
2,12/6/2012,5.710833,5.868333,5.6325,5.868333,5.737345,37495200,5.7504165
3,13/6/2012,5.804167,5.915833,5.686667,5.746667,5.618394,27285600,5.80125
4,14/6/2012,5.780833,5.996667,5.733333,5.931667,5.799264,34200000,5.865
5,15/6/2012,6.004167,6.123333,5.959167,6.101667,5.965471,24120000,6.04125
1,18/6/2012,6.033333,6.190833,5.993333,6.139167,6.002134,35490000,6.092083
2,19/6/2012,6.240833,6.3975,6.219167,6.321667,6.180561,25173600,6.3083335
3,20/6/2012,6.324167,6.375,6.146667,6.286667,6.148448,34165200,6.2608335
4,21/6/2012,6.313333,6.330833,5.850833,5.865833,5.736867,40011600,6.090833
5,22/6/2012,5.96,6.035,5.891667,6,5.868085,22404000,5.9633335
1,25/6/2012,5.815,5.818333,5.649167,5.706667,5.581202,23438400,5.73375
2,26/6/2012,5.756667,5.8525,5.665,5.799167,5.671667,22587600,5.75875
3,27/6/2012,5.855833,5.988333,5.845833,5.959167,5.828151,21684000,5.917083
4,28/6/2012,5.835833,5.930833,5.701667,5.903333,5.773543,33321600,5.81625
5,29/6/2012,6.225,6.363333,6.180833,6.3525,6.212835,35490000,6.272083
1,2/7/2012,6.3975,6.420833,6.266667,6.398333,6.25766,18181200,6.34375
2,3/7/2012,6.4,6.541667,6.3775,6.5275,6.383988,11791200,6.4595835
3,4/7/2012,,,,6.5275,,,6.4595835
4,5/7/2012,6.460833,6.5275,6.37,6.435833,6.294337,18354000,6.44875
5,6/7/2012,6.255833,6.294167,6.165833,6.253333,6.115849,25821600,6.23
1,9/7/2012,6.244167,6.265,6.145,6.234167,6.097103,21495600,6.205
2,10/7/2012,6.3275,6.356667,6.004167,6.069167,5.935732,32156400,6.180417
3,11/7/2012,6.078333,6.13,5.965833,6.066667,5.933286,34320000,6.0479165
4,12/7/2012,5.961667,6.06,5.859167,5.988333,5.856675,29007600,5.9595835
5,13/7/2012,6.03,6.301667,6.025,6.283333,6.145189,25017600,6.1633335
1,16/7/2012,6.235833,6.294167,6.163333,6.230833,6.093842,19566000,6.22875
2,17/7/2012,6.315,6.405,6.116667,6.365,6.225061,34138800,6.2608335
3,18/7/2012,6.3225,6.543333,6.310833,6.51,6.366873,27031200,6.427083
4,19/7/2012,6.548333,6.6225,6.485,6.554167,6.410068,27078000,6.55375
5,20/7/2012,6.4475,6.475833,6.355833,6.376667,6.23647,20634000,6.415833
1,23/7/2012,6.095833,6.235833,6.009167,6.181667,6.045758,35586000,6.1225
2,24/7/2012,6.196667,6.204167,5.9,6.03,5.897425,32854800,6.0520835
3,25/7/2012,6.065,6.109167,5.930833,6.025,5.892535,39975600,6.02
4,26/7/2012,6.288333,6.363333,6.204167,6.320833,6.181864,31461600,6.28375
5,27/7/2012,6.4225,6.728333,6.394167,6.6825,6.535579,36573600,6.56125
1,30/7/2012,6.655,6.769167,6.613333,6.6675,6.52091,22058400,6.69125
2,31/7/2012,6.648333,6.701667,6.554167,6.575833,6.431258,23764800,6.627917
3,1/8/2012,6.671667,6.675833,6.488333,6.525833,6.382356,20024400,6.582083
4,2/8/2012,6.3725,6.511667,6.23,6.380833,6.240545,26228400,6.3708335
5,3/8/2012,6.654167,6.800833,6.641667,6.759167,6.610561,37452000,6.72125
1,6/8/2012,6.815,6.879167,6.790833,6.7925,6.643161,14305200,6.835
2,7/8/2012,6.881667,6.988333,6.88,6.895,6.743407,22903200,6.9341665
3,8/8/2012,6.8325,6.949167,6.825833,6.925,6.772748,14198400,6.8875
4,9/8/2012,6.894167,6.985,6.875833,6.944167,6.791495,18715200,6.9304165
5,10/8/2012,6.866667,6.985,6.826667,6.975,6.821649,15802800,6.9058335
1,13/8/2012,6.944167,6.9775,6.859167,6.965833,6.812684,16682400,6.9183335
2,14/8/2012,7.0475,7.056667,6.91,6.970833,6.817573,20145600,6.9833335
3,15/8/2012,6.95,7.0275,6.935833,6.989167,6.835505,18903600,6.9816665
4,16/8/2012,7.015,7.1725,6.970833,7.14,6.98302,21106800,7.0716665
5,17/8/2012,7.188333,7.193333,7.128333,7.175,7.017252,13726800,7.160833
1,20/8/2012,7.146667,7.181667,7.086667,7.1775,7.019697,12154800,7.134167
2,21/8/2012,7.231667,7.3125,7.066667,7.111667,6.955312,22318800,7.1895835
3,22/8/2012,7.058333,7.155833,7.010833,7.111667,6.955312,17397600,7.083333
4,23/8/2012,7.069167,7.069167,6.911667,6.945833,6.793122,19329600,6.990417
5,24/8/2012,6.894167,7.114167,6.878333,7.073333,6.91782,19714800,6.99625
1,27/8/2012,7.126667,7.155833,7.045,7.073333,6.91782,14010000,7.1004165
2,28/8/2012,7.019167,7.119167,6.985833,7.051667,6.896631,16705200,7.0525
3,29/8/2012,7.074167,7.126667,7.011667,7.065833,6.910485,14211600,7.069167
4,30/8/2012,6.973333,6.9825,6.870833,6.913333,6.761338,19272000,6.9266665
5,31/8/2012,7.035833,7.110833,6.8975,7.005,6.850989,30619200,7.0041665
1,3/9/2012,,,,7.005,,,7.0041665
2,4/9/2012,6.995,7.058333,6.861667,6.971667,6.818389,21685200,6.96
3,5/9/2012,7.004167,7.058333,6.934167,6.974167,6.820835,16056000,6.99625
4,6/9/2012,7.103333,7.400833,7.101667,7.393333,7.230785,30732000,7.25125
5,7/9/2012,7.439167,7.496667,7.42,7.491667,7.326956,15751200,7.4583335
1,10/9/2012,7.463333,7.505833,7.3525,7.361667,7.199815,15673200,7.4291665
2,11/9/2012,7.378333,7.493333,7.369167,7.418333,7.255235,14541600,7.43125
3,12/9/2012,7.493333,7.52,7.419167,7.489167,7.324512,17947200,7.4695835
4,13/9/2012,7.489167,7.91,7.458333,7.849167,7.676596,45790800,7.6841665
5,14/9/2012,7.8825,8.085,7.8675,7.945833,7.771138,57170400,7.97625
1,17/9/2012,7.896667,7.939167,7.805,7.875,7.701862,18535200,7.8720835
2,18/9/2012,7.833333,7.875833,7.784167,7.846667,7.674151,17400000,7.83
3,19/9/2012,7.870833,7.933333,7.813333,7.859167,7.686377,19749600,7.873333
4,20/9/2012,7.744167,7.8725,7.683333,7.858333,7.68556,16248000,7.7779165
5,21/9/2012,7.970833,7.978333,7.84,7.841667,7.669261,14416800,7.9091665
1,24/9/2012,7.733333,7.863333,7.713333,7.8075,7.635846,18806400,7.788333
2,25/9/2012,7.863333,7.904167,7.555833,7.5675,7.401122,26425200,7.73
3,26/9/2012,7.561667,7.561667,7.38,7.4325,7.26909,20988000,7.4708335
4,27/9/2012,7.528333,7.693333,7.468333,7.650833,7.482623,14626800,7.580833
5,28/9/2012,7.550833,7.629167,7.455833,7.531667,7.366078,21733200,7.5425
1,1/10/2012,7.625833,7.805833,7.545,7.581667,7.414979,25897200,7.6754165
2,2/10/2012,7.683333,7.723333,7.514167,7.615,7.447578,42578400,7.61875
3,3/10/2012,7.673333,7.765833,7.558333,7.7075,7.538044,23497200,7.662083
4,4/10/2012,7.8,7.909167,7.7675,7.880833,7.707567,20830800,7.8383335
5,5/10/2012,8.008333,8.041667,7.808333,7.871667,7.698602,18178800,7.925
1,8/10/2012,7.7875,7.835833,7.744167,7.7875,7.616285,7100400,7.79
2,9/10/2012,7.770833,7.798333,7.5575,7.563333,7.397046,16748400,7.6779165
3,10/10/2012,7.565,7.58,7.389167,7.428333,7.265013,27116400,7.4845835
4,11/10/2012,7.573333,7.6075,7.433333,7.435833,7.272349,18757200,7.5204165
5,12/10/2012,7.4475,7.5225,7.31,7.345,7.183514,16204800,7.41625
1,15/10/2012,7.4125,7.5625,7.345,7.544167,7.378301,12613200,7.45375
2,16/10/2012,7.645833,7.7875,7.633333,7.768333,7.59754,22252800,7.7104165
3,17/10/2012,7.791667,7.895,7.75,7.871667,7.698602,25801200,7.8225
4,18/10/2012,7.816667,7.925833,7.734167,7.814167,7.642365,28345200,7.83
5,19/10/2012,7.766667,7.766667,7.368333,7.405833,7.243008,28047600,7.5675
1,22/10/2012,7.388333,7.465833,7.248333,7.421667,7.258495,26546400,7.357083
2,23/10/2012,7.1825,7.215,7.025833,7.118333,6.961832,38568000,7.1204165
3,24/10/2012,7.1925,7.216667,7.020833,7.056667,6.901521,22986000,7.11875
4,25/10/2012,7.208333,7.240833,6.988333,7.115833,6.959385,28285200,7.114583
5,26/10/2012,7.098333,7.175,6.958333,7.101667,6.945532,28317600,7.0666665
1,29/10/2012,,,,7.101667,,,7.0666665
2,30/10/2012,,,,7.101667,,,7.0666665
3,31/10/2012,7.185,7.205,7,7.0825,6.926785,10004400,7.1025
4,1/11/2012,7.148333,7.350833,7.128333,7.325,7.163953,17908800,7.239583
5,2/11/2012,7.455833,7.458333,7.103333,7.1175,6.961016,16626000,7.280833
1,5/11/2012,7.096667,7.219167,7.030833,7.17,7.012362,15007200,7.125
2,6/11/2012,7.235,7.420833,7.2125,7.328333,7.167214,16549200,7.3166665
3,7/11/2012,7.140833,7.140833,6.7375,6.839167,6.688802,37533600,6.9391665
4,8/11/2012,6.84,6.939167,6.5825,6.5825,6.437778,28004400,6.7608335
5,9/11/2012,6.5325,6.791667,6.521667,6.595833,6.450818,26719200,6.656667
1,12/11/2012,6.673333,6.700833,6.580833,6.620833,6.475268,10576800,6.640833
2,13/11/2012,6.516667,6.764167,6.490833,6.56,6.415772,25462800,6.6275
3,14/11/2012,6.6175,6.645,6.244167,6.2925,6.154153,31783200,6.4445835
4,15/11/2012,6.291667,6.365833,6.181667,6.255833,6.118292,26876400,6.27375
5,16/11/2012,6.28,6.385,6.1175,6.345833,6.206315,40348800,6.25125
1,19/11/2012,6.563333,6.730833,6.5525,6.721667,6.573885,27181200,6.6416665
2,20/11/2012,6.703333,6.775,6.583333,6.7525,6.60404,20733600,6.6791665
3,21/11/2012,6.760833,6.795833,6.72,6.788333,6.639086,12338400,6.7579165
4,22/11/2012,,,,6.788333,,,6.7579165
5,23/11/2012,6.8825,7.063333,6.866667,7.054167,6.899075,18069600,6.965
1,26/11/2012,6.950833,7.016667,6.880833,7.013333,6.859138,13729200,6.94875
2,27/11/2012,6.99,7.058333,6.8875,6.915,6.762969,19521600,6.9729165
3,28/11/2012,6.815,7.080833,6.7075,7.068333,6.912931,24140400,6.8941665
4,29/11/2012,7.150833,7.2275,7.059167,7.176667,7.018882,34442400,7.1433335
5,30/11/2012,7.1675,7.2125,7.1,7.154167,6.996877,19165200,7.15625
1,3/12/2012,7.2725,7.289167,7.05,7.060833,6.905595,22344000,7.1695835
2,4/12/2012,7.0625,7.125833,6.975833,7.025833,6.871364,41713200,7.050833
3,5/12/2012,7.056667,7.170833,6.903333,7.063333,6.90804,22788000,7.037083
4,6/12/2012,7.053333,7.151667,7.0225,7.141667,6.984652,18777600,7.0870835
5,7/12/2012,7.234167,7.250833,7.096667,7.204167,7.045778,22892400,7.17375
1,10/12/2012,7.180833,7.27,7.1675,7.225,7.066152,15854400,7.21875
2,11/12/2012,7.310833,7.4675,7.2975,7.365,7.203074,22028400,7.3825
3,12/12/2012,7.454167,7.535833,7.3475,7.381667,7.219376,25362000,7.4416665
4,13/12/2012,7.366667,7.425833,7.185833,7.253333,7.093862,18846000,7.305833
5,14/12/2012,7.191667,7.2325,7.125,7.155,6.997692,17106000,7.17875
1,17/12/2012,7.218333,7.424167,7.210833,7.4075,7.244638,17653200,7.3175
2,18/12/2012,7.445,7.6825,7.416667,7.666667,7.498108,25070400,7.5495835
3,19/12/2012,7.6825,7.695833,7.485,7.505833,7.340811,23178000,7.5904165
4,20/12/2012,7.5,7.621667,7.439167,7.619167,7.451653,16698000,7.530417
5,21/12/2012,7.3125,7.461667,7.28,7.42,7.256865,23882400,7.3708335
1,24/12/2012,7.365,7.3775,7.318333,7.321667,7.160696,7262400,7.3479165
2,25/12/2012,,,,7.321667,,,7.3479165
3,26/12/2012,7.39,7.395,7.185,7.239167,7.081378,13942800,7.29
4,27/12/2012,7.255,7.298333,6.968333,7.221667,7.06426,27896400,7.133333
5,28/12/2012,7.079167,7.1925,6.9625,6.9725,6.820522,31321200,7.0775
1,31/12/2012,6.944167,7.356667,6.909167,7.354167,7.193871,48688800,7.132917
2,1/1/2013,,,,7.354167,,,7.132917
3,2/1/2013,7.753333,7.904167,7.695,7.900833,7.728621,34638000,7.7995835
4,3/1/2013,7.885,7.946667,7.778333,7.836667,7.665854,21003600,7.8625
5,4/1/2013,7.88,7.985833,7.833333,7.954167,7.780793,24548400,7.909583
1,7/1/2013,7.865,7.905,7.794167,7.895833,7.723731,16309200,7.8495835
2,8/1/2013,7.840833,7.873333,7.725,7.809167,7.638954,24145200,7.7991665
3,9/1/2013,7.866667,7.9375,7.829167,7.879167,7.707428,20983200,7.8833335
4,10/1/2013,8.004167,8.060833,7.88,8.05,7.874537,22596000,7.9704165
5,11/1/2013,8.060833,8.070833,7.983333,8.0675,7.891656,15261600,8.027083
1,14/1/2013,8.029167,8.056667,7.9525,8.031667,7.856604,15728400,8.0045835
2,15/1/2013,7.930833,8.0775,7.915,8.05,7.874537,16465200,7.99625
3,16/1/2013,8.011667,8.089167,7.980833,8.049167,7.873724,14678400,8.035
4,17/1/2013,8.159167,8.2775,8.1075,8.196667,8.018011,17527200,8.1925
5,18/1/2013,8.205833,8.286667,8.115833,8.268333,8.088116,19263600,8.20125
1,21/1/2013,,,,8.268333,,,8.20125
2,22/1/2013,8.263333,8.391667,8.205,8.385,8.202236,16719600,8.2983335
3,23/1/2013,8.398333,8.455833,8.35,8.423333,8.239734,21206400,8.4029165
4,24/1/2013,8.3925,8.564167,8.373333,8.436667,8.252778,18368400,8.46875
5,25/1/2013,8.5275,8.581667,8.450833,8.58,8.392984,13642800,8.51625
1,28/1/2013,8.5925,8.595,8.4575,8.548333,8.362009,9781200,8.52625
2,29/1/2013,8.505,8.686667,8.485833,8.648333,8.459832,13062000,8.58625
3,30/1/2013,8.653333,8.7,8.526667,8.555833,8.369345,14948400,8.6133335
4,31/1/2013,8.524167,8.601667,8.470833,8.485833,8.300871,11606400,8.53625
5,1/2/2013,8.651667,8.778333,8.606667,8.745,8.55439,17034000,8.6925
1,4/2/2013,8.591667,8.633333,8.436667,8.453333,8.269081,17962800,8.535
2,5/2/2013,8.595,8.780833,8.583333,8.7075,8.517709,20174400,8.682083
3,6/2/2013,8.618333,8.745,8.598333,8.725,8.534825,18650400,8.6716665
4,7/2/2013,8.739167,8.758333,8.505,8.699167,8.509556,19650000,8.6316665
5,8/2/2013,8.743333,8.851667,8.739167,8.8375,8.644873,15056400,8.795417
1,11/2/2013,8.828333,8.851667,8.765833,8.825,8.632644,15324000,8.80875
2,12/2/2013,8.833333,8.921667,8.804167,8.868333,8.675035,14038800,8.862917
3,13/2/2013,8.93,8.976667,8.821667,8.899167,8.705196,12261600,8.899167
4,14/2/2013,8.818333,8.951667,8.784167,8.926667,8.732097,10192800,8.867917
5,15/2/2013,8.946667,8.971667,8.79,8.898333,8.70438,11378400,8.8808335
1,18/2/2013,,,,8.898333,,,8.8808335
2,19/2/2013,8.933333,9.093333,8.9325,9.075,8.877197,10965600,9.0129165
3,20/2/2013,9.065833,9.075,8.738333,8.739167,8.548681,24212400,8.9066665
4,21/2/2013,8.680833,8.683333,8.504167,8.586667,8.399508,22843200,8.59375
5,22/2/2013,8.715,8.8375,8.646667,8.8375,8.644873,11948400,8.7420835
1,25/2/2013,8.9625,9.005,8.336667,8.338333,8.156586,28430400,8.6708335
2,26/2/2013,8.455833,8.5325,8.29,8.508333,8.322882,23679600,8.41125
3,27/2/2013,8.486667,8.8975,8.4625,8.823333,8.631017,24044400,8.68
4,28/2/2013,8.824167,8.993333,8.744167,8.788333,8.596779,18098400,8.86875
5,1/3/2013,8.685,8.8975,8.564167,8.870833,8.677477,24628800,8.7308335
1,4/3/2013,8.796667,8.999167,8.756667,8.9875,8.791605,15712800,8.877917
2,5/3/2013,9.131667,9.315833,9.128333,9.2375,9.036157,20829600,9.222083
3,6/3/2013,9.344167,9.3575,9.220833,9.285,9.082619,14486400,9.2891665
4,7/3/2013,9.319167,9.368333,9.285833,9.336667,9.133162,10609200,9.327083
5,8/3/2013,9.451667,9.4875,9.309167,9.454167,9.248099,19222800,9.3983335
1,11/3/2013,9.434167,9.559167,9.395833,9.554167,9.345918,9309600,9.4775
2,12/3/2013,9.5375,9.5675,9.406667,9.486667,9.279891,13179600,9.4870835
3,13/3/2013,9.508333,9.570833,9.410833,9.524167,9.316574,10628400,9.490833
4,14/3/2013,9.604167,9.693333,9.588333,9.68,9.46901,11402400,9.640833
5,15/3/2013,9.654167,9.683333,9.546667,9.6425,9.432328,12312000,9.615
1,18/3/2013,9.3725,9.6075,9.341667,9.475833,9.269292,13747200,9.4745835
2,19/3/2013,9.538333,9.580833,9.2325,9.414167,9.208971,20850000,9.4066665
3,20/3/2013,9.58,9.656667,9.5325,9.6075,9.399338,14146800,9.5945835
4,21/3/2013,9.4375,9.539167,9.3175,9.363333,9.16046,16294800,9.4283335
5,22/3/2013,9.45,9.583333,9.4325,9.58,9.372433,11997600,9.5079165
1,25/3/2013,9.666667,9.714167,9.359167,9.485,9.27949,18813600,9.536667
2,26/3/2013,9.589167,9.704167,9.556667,9.704167,9.493911,11422800,9.630417
3,27/3/2013,9.520833,9.705833,9.473333,9.691667,9.481682,16779600,9.589583
4,28/3/2013,9.678333,9.8175,9.638333,9.756667,9.545274,10382400,9.7279165
5,29/3/2013,,,,9.756667,,,9.7279165
1,1/4/2013,9.775,9.828333,9.595,9.663333,9.453962,14046000,9.7116665
2,2/4/2013,9.768333,9.8825,9.728333,9.799167,9.58685,15892800,9.8054165
3,3/4/2013,9.825,9.8475,9.434167,9.499167,9.293351,24027600,9.6408335
4,4/4/2013,9.5475,9.680833,9.483333,9.6275,9.418903,25128000,9.582083
5,5/4/2013,9.276667,9.529167,9.2375,9.49,9.284385,19900800,9.3833335
1,8/4/2013,9.515833,9.689167,9.42,9.666667,9.457222,12326400,9.5545835
2,9/4/2013,9.738333,9.891667,9.645,9.7925,9.580329,17268000,9.7683335
3,10/4/2013,9.869167,10.18,9.8575,10.158333,9.938237,19790400,10.01875
4,11/4/2013,10.148333,10.344167,10.121667,10.255,10.03281,30057600,10.232917
5,12/4/2013,10.145833,10.219167,10.001667,10.1725,9.952096,24948000,10.110417
1,15/4/2013,10.018333,10.0425,9.458333,9.48,9.2746,43375200,9.7504165
2,16/4/2013,9.6825,9.895,9.6075,9.873333,9.659411,49261200,9.75125
3,17/4/2013,9.6675,9.674167,9.293333,9.445833,9.241174,39176400,9.48375
4,18/4/2013,9.498333,9.5,9.161667,9.271667,9.070782,28072800,9.3308335
5,19/4/2013,9.328333,9.5225,9.263333,9.51,9.30395,27708000,9.3929165
1,22/4/2013,9.569167,9.7025,9.3775,9.649167,9.440101,18253200,9.54
2,23/4/2013,9.780833,9.96,9.636667,9.939167,9.723818,22875600,9.7983335
3,24/4/2013,9.940833,10.026667,9.885,9.958333,9.742571,13611600,9.9558335
4,25/4/2013,10.039167,10.21,9.9925,10.0825,9.864047,17588400,10.10125
5,26/4/2013,10.034167,10.085,9.921667,10.018333,9.80127,11869200,10.0033335
1,29/4/2013,10.095833,10.285,10.056667,10.220833,9.99938,11323200,10.1708335
2,30/4/2013,10.213333,10.299167,10.085,10.288333,10.065419,12795600,10.1920835
3,1/5/2013,10.225,10.236667,9.985,10.014167,9.797194,16200000,10.1108335
4,2/5/2013,10.091667,10.3225,10.068333,10.3,10.076836,13815600,10.1954165
5,3/5/2013,10.569167,10.710833,10.5475,10.610833,10.380932,15481200,10.6291665
1,6/5/2013,10.633333,10.7375,10.623333,10.6975,10.465723,12745200,10.6804165
2,7/5/2013,10.7575,10.864167,10.671667,10.854167,10.618995,14456400,10.767917
3,8/5/2013,10.8225,11.011667,10.800833,11.005833,10.767375,12253200,10.90625
4,9/5/2013,10.981667,11.0725,10.825833,10.919167,10.682586,16863600,10.9491665
5,10/5/2013,10.929167,11.030833,10.834167,11.0225,10.78368,11515200,10.9325
1,13/5/2013,10.971667,11.093333,10.895833,11.040833,10.801616,12945600,10.994583
2,14/5/2013,11.074167,11.406667,11.065833,11.389167,11.142404,13357200,11.23625
3,15/5/2013,11.329167,11.633333,11.316667,11.564167,11.31361,15270000,11.475
4,16/5/2013,11.498333,11.615833,11.351667,11.4,11.153,13842000,11.48375
5,17/5/2013,11.525833,11.7525,11.485,11.740833,11.486448,15580800,11.61875
1,20/5/2013,11.699167,11.868333,11.660833,11.7375,11.483187,14808000,11.764583
2,21/5/2013,11.765,11.9125,11.639167,11.784167,11.528844,18583200,11.7758335
3,22/5/2013,11.814167,12.178333,11.355833,11.511667,11.262249,41361600,11.767083
4,23/5/2013,11.15,11.509167,11.1,11.42,11.172565,25047600,11.3045835
5,24/5/2013,11.215833,11.390833,11.113333,11.379167,11.13262,13602000,11.252083
1,27/5/2013,,,,11.379167,,,11.252083
2,28/5/2013,11.75,11.895833,11.489167,11.590833,11.339699,16506000,11.6925
3,29/5/2013,11.408333,11.4825,11.179167,11.439167,11.191319,23302800,11.3308335
4,30/5/2013,11.391667,11.645,11.365,11.491667,11.242682,11698800,11.505
5,31/5/2013,11.390833,11.585833,10.9475,10.988333,10.750254,16546800,11.2666665
1,3/6/2013,11.069167,11.190833,10.83,11.165,10.92309,27339600,11.0104165
2,4/6/2013,11.186667,11.323333,10.840833,11.0175,10.778788,19708800,11.082083
3,5/6/2013,10.916667,10.98,10.518333,10.525,10.296962,22824000,10.7491665
4,6/6/2013,10.535833,10.830833,10.345,10.824167,10.589643,24882000,10.5879165
5,7/6/2013,11.055833,11.271667,10.909167,11.240833,10.997282,78276000,11.090417
1,10/6/2013,11.356667,11.368333,11.153333,11.241667,10.998097,13045800,11.260833
2,11/6/2013,10.921667,11.195,10.821667,10.906667,10.670355,18226200,11.0083335
3,12/6/2013,11.126667,11.151667,10.593333,10.621667,10.391531,22377000,10.8725
4,13/6/2013,10.603333,11.163333,10.533333,11.113333,10.872544,23293200,10.848333
5,14/6/2013,11.066667,11.198333,10.843333,10.905,10.668726,19926600,11.020833
1,17/6/2013,11.12,11.305,10.971667,11.156667,10.914939,20220000,11.1383335
2,18/6/2013,11.17,11.461667,11.168333,11.411667,11.164415,16678800,11.315
3,19/6/2013,11.381667,11.436667,10.928333,10.951667,10.714381,26739600,11.1825
4,20/6/2013,10.625,10.67,10.045,10.126667,9.90726,48017400,10.3575
5,21/6/2013,10.323333,10.356667,9.911667,10.21,9.988785,58803600,10.134167
1,24/6/2013,9.903333,10.098333,9.58,9.826667,9.613756,37384800,9.8391665
2,25/6/2013,10.098333,10.226667,9.905,10.121667,9.902365,28180800,10.0658335
3,26/6/2013,10.368333,10.478333,10.24,10.403333,10.18212,29614800,10.3591665
4,27/6/2013,10.598333,10.735,10.566667,10.601667,10.376236,25339800,10.6508335
5,28/6/2013,10.503333,10.658333,10.351667,10.41,10.188644,34432800,10.505
1,1/7/2013,10.63,10.861667,10.586667,10.646667,10.420281,21597000,10.724167
2,2/7/2013,10.595,10.828333,10.471667,10.605,10.379498,26814000,10.65
3,3/7/2013,10.466667,10.721667,10.413333,10.638333,10.412123,10753800,10.5675
4,4/7/2013,,,,10.638333,,,10.5675
5,5/7/2013,10.866667,10.98,10.628333,10.97,10.736735,22339200,10.8041665
1,8/7/2013,11.146667,11.245,11.081667,11.155,10.917803,20121000,11.1633335
2,9/7/2013,11.363333,11.441667,11.225,11.38,11.13802,22291800,11.3333335
3,10/7/2013,11.363333,11.525,11.295,11.403333,11.160854,26814600,11.41
4,11/7/2013,11.803333,11.908333,11.688333,11.885,11.632282,23839800,11.798333
5,12/7/2013,11.868333,11.963333,11.811667,11.888333,11.635545,14793000,11.8875
1,15/7/2013,11.99,12.078333,11.928333,12.043333,11.787246,12393000,12.003333
2,16/7/2013,12.05,12.066667,11.798333,11.896667,11.643699,23827800,11.9325
3,17/7/2013,12.033333,12.088333,11.933333,11.978333,11.723632,16898400,12.010833
4,18/7/2013,12.053333,12.261667,12.035,12.173333,11.914483,22375200,12.1483335
5,19/7/2013,12.095,12.253333,12.058333,12.253333,11.992784,12471000,12.155833
1,22/7/2013,12.291667,12.366667,12.21,12.316667,12.054769,13443600,12.2883335
2,23/7/2013,12.381667,12.39,12.216667,12.243333,11.982993,11225400,12.3033335
3,24/7/2013,12.378333,12.391667,12.026667,12.108333,11.850865,21547200,12.209167
4,25/7/2013,12.03,12.216667,11.973333,12.183333,11.924273,18744000,12.095
5,26/7/2013,12.033333,12.233333,11.878333,12.223333,11.963419,17210400,12.055833
1,29/7/2013,12.133333,12.211667,12.006667,12.101667,11.844341,13741800,12.109167
2,30/7/2013,12.225,12.256667,12.025,12.116667,11.859021,19849800,12.1408335
3,31/7/2013,12.188333,12.376667,12.085,12.118333,11.860653,26963400,12.2308335
4,1/8/2013,12.41,12.583333,12.386667,12.548333,12.28151,12948600,12.485
5,2/8/2013,12.47,12.616667,12.418333,12.613333,12.345126,11671800,12.5175
